month,subject,date,ni_file_count,has_soa_csv,has_soa_xlsx,ni_files,first_ni_file,last_ni_file,total_ni_size_mb,avg_ni_size_mb,soa_csv_path,soa_csv_size_kb,soa_csv_rows,soa_csv_columns,soa_xlsx_path,soa_xlsx_size_kb
9月,11,20250917,10,True,True,1_20250917_122112_ni.txt; 2_20250917_122538_ni.txt; 3_20250917_123219_ni.txt; 4_20250917_123750_ni.txt; 5_20250917_124353_ni.txt; 6_20250917_125441_ni.txt; 7_20250917_130035_ni.txt; 8_20250917_130515_ni.txt; 9_20250917_130707_ni.txt; 10_20250917_130851_ni.txt,/home/acercyc/Projects/Drum/data/9月/11/NI/20250917/1_20250917_122112_ni.txt,/home/acercyc/Projects/Drum/data/9月/11/NI/20250917/10_20250917_130851_ni.txt,1187.63,118.76,/home/acercyc/Projects/Drum/data/9月/11/SoA/20250917/matsui_0917_soa.csv,0.4,10.0,name; Q1; Q2; datetime,/home/acercyc/Projects/Drum/data/9月/11/SoA/20250917/20250917.xlsx,5.33
9月,11,20250922,12,True,True,1_20250922_121252_ni.txt; 2_20250922_121501_ni.txt; 3_20250922_122041_ni.txt; 4_20250922_122545_ni.txt; 5_20250922_123039_ni.txt; 6_20250922_124216_ni.txt; 7_20250922_124706_ni.txt; 8_20250922_125200_ni.txt; 9_20250922_125703_ni.txt; 10_20250922_130321_ni.txt; 11_20250922_130508_ni.txt; 12_20250922_130709_ni.txt,/home/acercyc/Projects/Drum/data/9月/11/NI/20250922/1_20250922_121252_ni.txt,/home/acercyc/Projects/Drum/data/9月/11/NI/20250922/12_20250922_130709_ni.txt,1488.72,124.06,/home/acercyc/Projects/Drum/data/9月/11/SoA/20250922/matsui_0922_soa.csv,0.48,12.0,name; Q1; Q2; datetime,/home/acercyc/Projects/Drum/data/9月/11/SoA/20250922/20250922.xlsx,5.38
9月,11,20250924,10,True,True,1_20250924_122329_ni.txt; 2_20250924_122645_ni.txt; 3_20250924_123136_ni.txt; 4_20250924_123655_ni.txt; 5_20250924_124149_ni.txt; 6_20250924_125250_ni.txt; 7_20250924_125726_ni.txt; 8_20250924_130148_ni.txt; 9_20250924_130339_ni.txt; 10_20250924_130519_ni.txt,/home/acercyc/Projects/Drum/data/9月/11/NI/20250924/1_20250924_122329_ni.txt,/home/acercyc/Projects/Drum/data/9月/11/NI/20250924/10_20250924_130519_ni.txt,1219.17,121.92,/home/acercyc/Projects/Drum/data/9月/11/SoA/20250924/matsui_0924_soa.csv,0.4,10.0,name; Q1; Q2; datetime,/home/acercyc/Projects/Drum/data/9月/11/SoA/20250924/20250924.xlsx,5.3
9月,9,20250901,6,True,True,1_20250901_105218_ni.txt; 2_20250901_105958_ni.txt; 3_20250901_111240_ni.txt; 4_20250901_111707_ni.txt; 5_20250901_112048_ni.txt; 6_20250901_112531_ni.txt,/home/acercyc/Projects/Drum/data/9月/9/NI/20250901/1_20250901_105218_ni.txt,/home/acercyc/Projects/Drum/data/9月/9/NI/20250901/6_20250901_112531_ni.txt,854.49,142.42,/home/acercyc/Projects/Drum/data/9月/9/SoA/20250901/kato_0901_soa.csv,0.24,6.0,name; Q1; Q2; datetime,/home/acercyc/Projects/Drum/data/9月/9/SoA/20250901/20250901.xlsx,5.25
9月,9,20250903,9,True,True,1_20250903_101111_ni.txt; 2_20250903_101857_ni.txt; 3_20250903_102242_ni.txt; 4_20250903_102634_ni.txt; 5_20250903_103138_ni.txt; 6_20250903_104350_ni.txt; 7_20250903_105055_ni.txt; 8_20250903_105537_ni.txt; 9_20250903_105728_ni.txt,/home/acercyc/Projects/Drum/data/9月/9/NI/20250903/1_20250903_101111_ni.txt,/home/acercyc/Projects/Drum/data/9月/9/NI/20250903/9_20250903_105728_ni.txt,1142.53,126.95,/home/acercyc/Projects/Drum/data/9月/9/SoA/20250903/kato_0903_soa.csv,0.33,8.0,kato_0903; 13; 13.1; 2025-09-03 10:11:31,/home/acercyc/Projects/Drum/data/9月/9/SoA/20250903/20250903.xlsx,5.23
9月,9,20250908,9,True,True,1_20250908_101329_ni.txt; 2_20250908_101710_ni.txt; 3_20250908_102238_ni.txt; 4_20250908_102728_ni.txt; 5_20250908_103204_ni.txt; 6_20250908_104746_ni.txt; 7_20250908_105443_ni.txt; 8_20250908_110013_ni.txt; 9_20250908_110433_ni.txt,/home/acercyc/Projects/Drum/data/9月/9/NI/20250908/1_20250908_101329_ni.txt,/home/acercyc/Projects/Drum/data/9月/9/NI/20250908/9_20250908_110433_ni.txt,1173.51,130.39,/home/acercyc/Projects/Drum/data/9月/9/SoA/20250908/kato_0908_soa.csv,0.35,9.0,name; Q1; Q2; datetime,/home/acercyc/Projects/Drum/data/9月/9/SoA/20250908/20250908.xlsx,5.33
9月,9,20250910,10,True,True,1_20250910_101327_ni.txt; 2_20250910_101759_ni.txt; 3_20250910_102449_ni.txt; 4_20250910_102943_ni.txt; 5_20250910_103438_ni.txt; 6_20250910_104453_ni.txt; 7_20250910_104918_ni.txt; 8_20250910_105816_ni.txt; 9_20250910_110006_ni.txt; 10_20250910_110143_ni.txt,/home/acercyc/Projects/Drum/data/9月/9/NI/20250910/1_20250910_101327_ni.txt,/home/acercyc/Projects/Drum/data/9月/9/NI/20250910/10_20250910_110143_ni.txt,1251.83,125.18,/home/acercyc/Projects/Drum/data/9月/9/SoA/20250910/kato_0910_soa.csv,0.38,10.0,name; Q1; Q2; datetime,/home/acercyc/Projects/Drum/data/9月/9/SoA/20250910/20250910.xlsx,5.34
9月,9,20250917,12,True,True,1_20250917_101027_ni.txt; 2_20250917_101319_ni.txt; 3_20250917_101736_ni.txt; 4_20250917_102300_ni.txt; 5_20250917_102835_ni.txt; 6_20250917_103340_ni.txt; 7_20250917_104428_ni.txt; 8_20250917_104859_ni.txt; 9_20250917_105418_ni.txt; 10_20250917_105844_ni.txt; 11_20250917_110030_ni.txt; 12_20250917_110209_ni.txt,/home/acercyc/Projects/Drum/data/9月/9/NI/20250917/1_20250917_101027_ni.txt,/home/acercyc/Projects/Drum/data/9月/9/NI/20250917/12_20250917_110209_ni.txt,1478.99,123.25,/home/acercyc/Projects/Drum/data/9月/9/SoA/20250917/kato_0917_soa.csv,0.45,12.0,name; Q1; Q2; datetime,/home/acercyc/Projects/Drum/data/9月/9/SoA/20250917/20250917_.xlsx,5.4
9月,9,20250922,12,True,True,1_20250922_101259_ni.txt; 2_20250922_101445_ni.txt; 3_20250922_102018_ni.txt; 4_20250922_102522_ni.txt; 5_20250922_103012_ni.txt; 6_20250922_103458_ni.txt; 7_20250922_104645_ni.txt; 8_20250922_105121_ni.txt; 9_20250922_105607_ni.txt; 10_20250922_110202_ni.txt; 11_20250922_110343_ni.txt; 12_20250922_110522_ni.txt,/home/acercyc/Projects/Drum/data/9月/9/NI/20250922/1_20250922_101259_ni.txt,/home/acercyc/Projects/Drum/data/9月/9/NI/20250922/12_20250922_110522_ni.txt,1484.93,123.74,/home/acercyc/Projects/Drum/data/9月/9/SoA/20250922/kato_0922_soa.csv,0.45,12.0,name; Q1; Q2; datetime,/home/acercyc/Projects/Drum/data/9月/9/SoA/20250922/20250922.xlsx,5.36
9月,9,20250924,12,True,True,1_20250924_101042_ni.txt; 2_20250924_101406_ni.txt; 3_20250924_101853_ni.txt; 4_20250924_102447_ni.txt; 5_20250924_102926_ni.txt; 6_20250924_103350_ni.txt; 7_20250924_104414_ni.txt; 8_20250924_104830_ni.txt; 9_20250924_105335_ni.txt; 10_20250924_105855_ni.txt; 11_20250924_110032_ni.txt; 12_20250924_110207_ni.txt,/home/acercyc/Projects/Drum/data/9月/9/NI/20250924/1_20250924_101042_ni.txt,/home/acercyc/Projects/Drum/data/9月/9/NI/20250924/12_20250924_110207_ni.txt,1500.44,125.04,/home/acercyc/Projects/Drum/data/9月/9/SoA/20250924/kato_0924_soa.csv,0.45,12.0,name; Q1; Q2; datetime,/home/acercyc/Projects/Drum/data/9月/9/SoA/20250924/20250924.xlsx,5.39
9月,9,20251001,11,True,True,1_20251001_102335_ni.txt; 2_20251001_102531_ni.txt; 3_20251001_103022_ni.txt; 4_20251001_103503_ni.txt; 5_20251001_104001_ni.txt; 6_20251001_104433_ni.txt; 7_20251001_105533_ni.txt; 8_20251001_110046_ni.txt; 9_20251001_110522_ni.txt; 10_20251001_110728_ni.txt; 11_20251001_110908_ni.txt,/home/acercyc/Projects/Drum/data/9月/9/NI/20251001/1_20251001_102335_ni.txt,/home/acercyc/Projects/Drum/data/9月/9/NI/20251001/11_20251001_110908_ni.txt,1415.28,128.66,/home/acercyc/Projects/Drum/data/9月/9/SoA/20251001/kato_1001_soa.csv,0.42,11.0,name; Q1; Q2; datetime,/home/acercyc/Projects/Drum/data/9月/9/SoA/20251001/20251001.xlsx,5.35
